state,country,lat,long,date,recovered
,Nepal,28.1667,84.25,2/21/20,1
Aruba,Netherlands,12.5186,-70.0358,2/21/20,0
Curacao,Netherlands,12.1696,-68.99,2/21/20,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/21/20,0
,Netherlands,52.1326,5.2913,2/21/20,0
,New Zealand,-40.9006,174.886,2/21/20,0
,Nicaragua,12.8654,-85.2072,2/21/20,0
,Niger,17.6078,8.0817,2/21/20,0
,Nigeria,9.082,8.6753,2/21/20,0
,North Macedonia,41.6086,21.7453,2/21/20,0
,Norway,60.472,8.4689,2/21/20,0
,Oman,21.0,57.0,2/21/20,0
,Pakistan,30.3753,69.3451,2/21/20,0
,Panama,8.538,-80.7821,2/21/20,0
,Papua New Guinea,-6.315,143.9555,2/21/20,0
,Paraguay,-23.4425,-58.4438,2/21/20,0
,Peru,-9.19,-75.0152,2/21/20,0
,Philippines,13.0,122.0,2/21/20,1
,Poland,51.9194,19.1451,2/21/20,0
,Portugal,39.3999,-8.2245,2/21/20,0
,Qatar,25.3548,51.1839,2/21/20,0
,Romania,45.9432,24.9668,2/21/20,0
,Russia,60.0,90.0,2/21/20,2
,Rwanda,-1.9403,29.8739,2/21/20,0
,Saint Kitts and Nevis,17.357822,-62.782998,2/21/20,0
,Saint Lucia,13.9094,-60.9789,2/21/20,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/21/20,0
,San Marino,43.9424,12.4578,2/21/20,0
,Saudi Arabia,24.0,45.0,2/21/20,0
,Senegal,14.4974,-14.4524,2/21/20,0
,Serbia,44.0165,21.0059,2/21/20,0
,Seychelles,-4.6796,55.492,2/21/20,0
,Singapore,1.2833,103.8333,2/21/20,37
,Slovakia,48.669,19.699,2/21/20,0
,Slovenia,46.1512,14.9955,2/21/20,0
,Somalia,5.1521,46.1996,2/21/20,0
,South Africa,-30.5595,22.9375,2/21/20,0
,Spain,40.0,-4.0,2/21/20,2
,Sri Lanka,7.0,81.0,2/21/20,1
,Sudan,12.8628,30.2176,2/21/20,0
,Suriname,3.9193,-56.0278,2/21/20,0
,Sweden,63.0,16.0,2/21/20,0
,Switzerland,46.8182,8.2275,2/21/20,0
,Syria,34.8021,38.9968,2/21/20,0
,Taiwan*,23.7,121.0,2/21/20,2
,Tanzania,-6.369,34.8888,2/21/20,0
,Thailand,15.0,101.0,2/21/20,17
,Timor-Leste,-8.8742,125.7275,2/21/20,0
,Togo,8.6195,0.8248,2/21/20,0
,Trinidad and Tobago,10.6918,-61.2225,2/21/20,0
,Tunisia,34.0,9.0,2/21/20,0
,Turkey,38.9637,35.2433,2/21/20,0
,Uganda,1.0,32.0,2/21/20,0
,Ukraine,48.3794,31.1656,2/21/20,0
,United Arab Emirates,24.0,54.0,2/21/20,4
Bermuda,United Kingdom,32.3078,-64.7505,2/21/20,0
Cayman Islands,United Kingdom,19.3133,-81.2546,2/21/20,0
Channel Islands,United Kingdom,49.3723,-2.3644,2/21/20,0
Gibraltar,United Kingdom,36.1408,-5.3536,2/21/20,0
Isle of Man,United Kingdom,54.2361,-4.5481,2/21/20,0
Montserrat,United Kingdom,16.7425,-62.1874,2/21/20,0
,United Kingdom,55.3781,-3.4360000000000004,2/21/20,8
,Uruguay,-32.5228,-55.7658,2/21/20,0
,US,37.0902,-95.7129,2/21/20,5
,Uzbekistan,41.3775,64.5853,2/21/20,0
,Venezuela,6.4238,-66.5897,2/21/20,0
,Vietnam,16.0,108.0,2/21/20,14
,Zambia,-15.4167,28.2833,2/21/20,0
,Zimbabwe,-20.0,30.0,2/21/20,0
,West Bank and Gaza,31.9522,35.2332,2/21/20,0
,Laos,19.856270000000002,102.495496,2/21/20,0
,Kosovo,42.602636,20.902977,2/21/20,0
,Burma,21.9162,95.956,2/21/20,0
Anguilla,United Kingdom,18.2206,-63.0686,2/21/20,0
British Virgin Islands,United Kingdom,18.4207,-64.64,2/21/20,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2/21/20,0
,MS Zaandam,0.0,0.0,2/21/20,0
,Botswana,-22.3285,24.6849,2/21/20,0
,Burundi,-3.3731,29.9189,2/21/20,0
,Sierra Leone,8.460555000000001,-11.779889,2/21/20,0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2/21/20,0
,Malawi,-13.254307999999998,34.301525,2/21/20,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2/21/20,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2/21/20,0
,South Sudan,6.8770000000000024,31.307,2/21/20,0
,Western Sahara,24.2155,-12.8858,2/21/20,0
,Sao Tome and Principe,0.18636,6.613081,2/21/20,0
,Yemen,15.552726999999999,48.516388,2/21/20,0
,Comoros,-11.6455,43.3333,2/21/20,0
,Tajikistan,38.861034000000004,71.276093,2/21/20,0
,Afghanistan,33.0,65.0,2/22/20,0
,Albania,41.1533,20.1683,2/22/20,0
,Algeria,28.0339,1.6596,2/22/20,0
,Andorra,42.5063,1.5218,2/22/20,0
,Angola,-11.2027,17.8739,2/22/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/22/20,0
,Argentina,-38.4161,-63.6167,2/22/20,0
,Armenia,40.0691,45.0382,2/22/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/22/20,0
New South Wales,Australia,-33.8688,151.2093,2/22/20,4
Northern Territory,Australia,-12.4634,130.8456,2/22/20,0
Queensland,Australia,-28.0167,153.4,2/22/20,1
South Australia,Australia,-34.9285,138.6007,2/22/20,2
Tasmania,Australia,-41.4545,145.9707,2/22/20,0
Victoria,Australia,-37.8136,144.9631,2/22/20,4
Western Australia,Australia,-31.9505,115.8605,2/22/20,0
,Austria,47.5162,14.5501,2/22/20,0
,Azerbaijan,40.1431,47.5769,2/22/20,0
,Bahamas,25.0343,-77.3963,2/22/20,0
,Bahrain,26.0275,50.55,2/22/20,0
,Bangladesh,23.685,90.3563,2/22/20,0
,Barbados,13.1939,-59.5432,2/22/20,0
,Belarus,53.7098,27.9534,2/22/20,0
,Belgium,50.8333,4.0,2/22/20,1
,Belize,13.1939,-59.5432,2/22/20,0
,Benin,9.3077,2.3158,2/22/20,0
,Bhutan,27.5142,90.4336,2/22/20,0
,Bolivia,-16.2902,-63.5887,2/22/20,0
,Bosnia and Herzegovina,43.9159,17.6791,2/22/20,0
,Brazil,-14.235,-51.9253,2/22/20,0
,Brunei,4.5353,114.7277,2/22/20,0
,Bulgaria,42.7339,25.4858,2/22/20,0
,Burkina Faso,12.2383,-1.5616,2/22/20,0
,Cabo Verde,16.5388,-23.0418,2/22/20,0
,Cambodia,11.55,104.9167,2/22/20,1
,Cameroon,3.8480000000000003,11.5021,2/22/20,0
,Canada,56.1304,-106.3468,2/22/20,3
,Central African Republic,6.6111,20.9394,2/22/20,0
,Chad,15.4542,18.7322,2/22/20,0
,Chile,-35.6751,-71.543,2/22/20,0
Anhui,China,31.8257,117.2264,2/22/20,597
Beijing,China,40.1824,116.4142,2/22/20,178
Chongqing,China,30.0572,107.874,2/22/20,328
Fujian,China,26.0789,117.9874,2/22/20,162
Gansu,China,37.8099,101.0583,2/22/20,76
Guangdong,China,23.3417,113.4244,2/22/20,728
Guangxi,China,23.8298,108.7881,2/22/20,104
Guizhou,China,26.8154,106.8748,2/22/20,90
Hainan,China,19.1959,109.7453,2/22/20,104
Hebei,China,39.549,116.1306,2/22/20,203
Heilongjiang,China,47.861999999999995,127.7615,2/22/20,204
Henan,China,33.882,113.61399999999999,2/22/20,830
Hong Kong,China,22.3,114.2,2/22/20,6
Hubei,China,30.9756,112.2707,2/22/20,15299
Hunan,China,27.6104,111.7088,2/22/20,692
Inner Mongolia,China,44.0935,113.9448,2/22/20,26
Jiangsu,China,32.9711,119.455,2/22/20,401
Jiangxi,China,27.614,115.7221,2/22/20,555
Jilin,China,43.6661,126.1923,2/22/20,52
Liaoning,China,41.2956,122.6085,2/22/20,66
Macau,China,22.1667,113.55,2/22/20,6
Ningxia,China,37.2692,106.1655,2/22/20,48
Qinghai,China,35.7452,95.9956,2/22/20,18
Shaanxi,China,35.1917,108.8701,2/22/20,149
Shandong,China,36.3427,118.1498,2/22/20,302
Shanghai,China,31.201999999999998,121.4491,2/22/20,227
Shanxi,China,37.5777,112.2922,2/22/20,81
Sichuan,China,30.6171,102.7103,2/22/20,250
Tianjin,China,39.3054,117.323,2/22/20,65
Tibet,China,31.6927,88.0924,2/22/20,1
Xinjiang,China,41.1129,85.2401,2/22/20,25
Yunnan,China,24.974,101.48700000000001,2/22/20,107
Zhejiang,China,29.1832,120.0934,2/22/20,719
,Colombia,4.5709,-74.2973,2/22/20,0
,Congo (Brazzaville),-4.0383,21.7587,2/22/20,0
,Congo (Kinshasa),-4.0383,21.7587,2/22/20,0
,Costa Rica,9.7489,-83.7534,2/22/20,0
,Cote d'Ivoire,7.54,-5.5471,2/22/20,0
,Croatia,45.1,15.2,2/22/20,0
,Diamond Princess,0.0,0.0,2/22/20,1
,Cuba,22.0,-80.0,2/22/20,0
,Cyprus,35.1264,33.4299,2/22/20,0
,Czechia,49.8175,15.472999999999999,2/22/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/22/20,0
Greenland,Denmark,71.7069,-42.6043,2/22/20,0
,Denmark,56.2639,9.5018,2/22/20,0
,Djibouti,11.8251,42.5903,2/22/20,0
,Dominica,15.415,-61.371,2/22/20,0
,Dominican Republic,18.7357,-70.1627,2/22/20,0
,Ecuador,-1.8312,-78.1834,2/22/20,0
,Egypt,26.0,30.0,2/22/20,0
,El Salvador,13.7942,-88.8965,2/22/20,0
,Equatorial Guinea,1.5,10.0,2/22/20,0
,Eritrea,15.1794,39.7823,2/22/20,0
,Estonia,58.5953,25.0136,2/22/20,0
,Eswatini,-26.5225,31.4659,2/22/20,0
,Ethiopia,9.145,40.4897,2/22/20,0
,Fiji,-17.7134,178.065,2/22/20,0
,Finland,64.0,26.0,2/22/20,1
French Guiana,France,3.9339,-53.1258,2/22/20,0
French Polynesia,France,-17.6797,149.4068,2/22/20,0
Guadeloupe,France,16.25,-61.5833,2/22/20,0
Martinique,France,14.6415,-61.0242,2/22/20,0
Mayotte,France,-12.8275,45.1662,2/22/20,0
New Caledonia,France,-20.9043,165.618,2/22/20,0
Reunion,France,-21.1351,55.2471,2/22/20,0
Saint Barthelemy,France,17.9,-62.8333,2/22/20,0
St Martin,France,18.0708,-63.0501,2/22/20,0
,France,46.2276,2.2137,2/22/20,4
,Gabon,-0.8037,11.6094,2/22/20,0
,Gambia,13.4432,-15.3101,2/22/20,0
,Georgia,42.3154,43.3569,2/22/20,0
,Germany,51.0,9.0,2/22/20,14
,Ghana,7.9465,-1.0232,2/22/20,0
,Grenada,12.1165,-61.678999999999995,2/22/20,0
,Greece,39.0742,21.8243,2/22/20,0
,Guatemala,15.7835,-90.2308,2/22/20,0
,Guinea,9.9456,-9.6966,2/22/20,0
,Guinea-Bissau,11.8037,-15.1804,2/22/20,0
,Guyana,5.0,-58.75,2/22/20,0
,Haiti,18.9712,-72.2852,2/22/20,0
,Holy See,41.9029,12.4534,2/22/20,0
,Honduras,15.2,-86.2419,2/22/20,0
,Hungary,47.1625,19.5033,2/22/20,0
,Iceland,64.9631,-19.0208,2/22/20,0
,India,21.0,78.0,2/22/20,3
,Indonesia,-0.7893,113.9213,2/22/20,0
,Iran,32.0,53.0,2/22/20,0
,Iraq,33.0,44.0,2/22/20,0
,Ireland,53.1424,-7.6921,2/22/20,0
,Israel,31.0,35.0,2/22/20,0
,Italy,43.0,12.0,2/22/20,1
,Jamaica,18.1096,-77.2975,2/22/20,0
,Japan,36.0,138.0,2/22/20,22
,Jordan,31.24,36.51,2/22/20,0
,Kazakhstan,48.0196,66.9237,2/22/20,0
,Kenya,-0.0236,37.9062,2/22/20,0
,South Korea,36.0,128.0,2/22/20,16
,Kuwait,29.5,47.75,2/22/20,0
,Kyrgyzstan,41.2044,74.7661,2/22/20,0
,Latvia,56.8796,24.6032,2/22/20,0
,Lebanon,33.8547,35.8623,2/22/20,0
,Liberia,6.4281,-9.4295,2/22/20,0
,Libya,26.3351,17.228331,2/22/20,0
,Liechtenstein,47.14,9.55,2/22/20,0
,Lithuania,55.1694,23.8813,2/22/20,0
,Luxembourg,49.8153,6.1296,2/22/20,0
,Madagascar,-18.7669,46.8691,2/22/20,0
,Malaysia,2.5,112.5,2/22/20,15
,Maldives,3.2028,73.2207,2/22/20,0
,Mali,17.570692,-3.996166000000001,2/22/20,0
,Malta,35.9375,14.3754,2/22/20,0
,Mauritania,21.0079,10.9408,2/22/20,0
,Mauritius,-20.2,57.5,2/22/20,0
,Mexico,23.6345,-102.5528,2/22/20,0
,Moldova,47.4116,28.3699,2/22/20,0
,Monaco,43.7333,7.4167,2/22/20,0
,Mongolia,46.8625,103.8467,2/22/20,0
,Montenegro,42.5,19.3,2/22/20,0
,Morocco,31.7917,-7.0926,2/22/20,0
,Mozambique,-18.6657,35.5296,2/22/20,0
,Namibia,-22.9576,18.4904,2/22/20,0
,Nepal,28.1667,84.25,2/22/20,1
Aruba,Netherlands,12.5186,-70.0358,2/22/20,0
Curacao,Netherlands,12.1696,-68.99,2/22/20,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/22/20,0
,Netherlands,52.1326,5.2913,2/22/20,0
,New Zealand,-40.9006,174.886,2/22/20,0
,Nicaragua,12.8654,-85.2072,2/22/20,0
,Niger,17.6078,8.0817,2/22/20,0
,Nigeria,9.082,8.6753,2/22/20,0
,North Macedonia,41.6086,21.7453,2/22/20,0
,Norway,60.472,8.4689,2/22/20,0
,Oman,21.0,57.0,2/22/20,0
,Pakistan,30.3753,69.3451,2/22/20,0
,Panama,8.538,-80.7821,2/22/20,0
,Papua New Guinea,-6.315,143.9555,2/22/20,0
,Paraguay,-23.4425,-58.4438,2/22/20,0
,Peru,-9.19,-75.0152,2/22/20,0
,Philippines,13.0,122.0,2/22/20,1
,Poland,51.9194,19.1451,2/22/20,0
,Portugal,39.3999,-8.2245,2/22/20,0
,Qatar,25.3548,51.1839,2/22/20,0
,Romania,45.9432,24.9668,2/22/20,0
,Russia,60.0,90.0,2/22/20,2
,Rwanda,-1.9403,29.8739,2/22/20,0
,Saint Kitts and Nevis,17.357822,-62.782998,2/22/20,0
,Saint Lucia,13.9094,-60.9789,2/22/20,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/22/20,0
,San Marino,43.9424,12.4578,2/22/20,0
,Saudi Arabia,24.0,45.0,2/22/20,0
,Senegal,14.4974,-14.4524,2/22/20,0
,Serbia,44.0165,21.0059,2/22/20,0
,Seychelles,-4.6796,55.492,2/22/20,0
,Singapore,1.2833,103.8333,2/22/20,37
,Slovakia,48.669,19.699,2/22/20,0
,Slovenia,46.1512,14.9955,2/22/20,0
,Somalia,5.1521,46.1996,2/22/20,0
,South Africa,-30.5595,22.9375,2/22/20,0
,Spain,40.0,-4.0,2/22/20,2
,Sri Lanka,7.0,81.0,2/22/20,1
,Sudan,12.8628,30.2176,2/22/20,0
,Suriname,3.9193,-56.0278,2/22/20,0
,Sweden,63.0,16.0,2/22/20,0
,Switzerland,46.8182,8.2275,2/22/20,0
,Syria,34.8021,38.9968,2/22/20,0
,Taiwan*,23.7,121.0,2/22/20,2
,Tanzania,-6.369,34.8888,2/22/20,0
,Thailand,15.0,101.0,2/22/20,17
,Timor-Leste,-8.8742,125.7275,2/22/20,0
,Togo,8.6195,0.8248,2/22/20,0
,Trinidad and Tobago,10.6918,-61.2225,2/22/20,0
,Tunisia,34.0,9.0,2/22/20,0
,Turkey,38.9637,35.2433,2/22/20,0
,Uganda,1.0,32.0,2/22/20,0
,Ukraine,48.3794,31.1656,2/22/20,0
,United Arab Emirates,24.0,54.0,2/22/20,4
Bermuda,United Kingdom,32.3078,-64.7505,2/22/20,0
Cayman Islands,United Kingdom,19.3133,-81.2546,2/22/20,0
Channel Islands,United Kingdom,49.3723,-2.3644,2/22/20,0
Gibraltar,United Kingdom,36.1408,-5.3536,2/22/20,0
Isle of Man,United Kingdom,54.2361,-4.5481,2/22/20,0
Montserrat,United Kingdom,16.7425,-62.1874,2/22/20,0
,United Kingdom,55.3781,-3.4360000000000004,2/22/20,8
,Uruguay,-32.5228,-55.7658,2/22/20,0
,US,37.0902,-95.7129,2/22/20,5
,Uzbekistan,41.3775,64.5853,2/22/20,0
,Venezuela,6.4238,-66.5897,2/22/20,0
,Vietnam,16.0,108.0,2/22/20,14
,Zambia,-15.4167,28.2833,2/22/20,0
,Zimbabwe,-20.0,30.0,2/22/20,0
,West Bank and Gaza,31.9522,35.2332,2/22/20,0
,Laos,19.856270000000002,102.495496,2/22/20,0
,Kosovo,42.602636,20.902977,2/22/20,0
,Burma,21.9162,95.956,2/22/20,0
Anguilla,United Kingdom,18.2206,-63.0686,2/22/20,0
British Virgin Islands,United Kingdom,18.4207,-64.64,2/22/20,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2/22/20,0
,MS Zaandam,0.0,0.0,2/22/20,0
,Botswana,-22.3285,24.6849,2/22/20,0
,Burundi,-3.3731,29.9189,2/22/20,0
,Sierra Leone,8.460555000000001,-11.779889,2/22/20,0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2/22/20,0
,Malawi,-13.254307999999998,34.301525,2/22/20,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2/22/20,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2/22/20,0
,South Sudan,6.8770000000000024,31.307,2/22/20,0
,Western Sahara,24.2155,-12.8858,2/22/20,0
,Sao Tome and Principe,0.18636,6.613081,2/22/20,0
,Yemen,15.552726999999999,48.516388,2/22/20,0
,Comoros,-11.6455,43.3333,2/22/20,0
,Tajikistan,38.861034000000004,71.276093,2/22/20,0
,Afghanistan,33.0,65.0,2/23/20,0
,Albania,41.1533,20.1683,2/23/20,0
,Algeria,28.0339,1.6596,2/23/20,0
,Andorra,42.5063,1.5218,2/23/20,0
,Angola,-11.2027,17.8739,2/23/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/23/20,0
,Argentina,-38.4161,-63.6167,2/23/20,0
,Armenia,40.0691,45.0382,2/23/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/23/20,0
New South Wales,Australia,-33.8688,151.2093,2/23/20,4
Northern Territory,Australia,-12.4634,130.8456,2/23/20,0
Queensland,Australia,-28.0167,153.4,2/23/20,1
South Australia,Australia,-34.9285,138.6007,2/23/20,2
Tasmania,Australia,-41.4545,145.9707,2/23/20,0
Victoria,Australia,-37.8136,144.9631,2/23/20,4
Western Australia,Australia,-31.9505,115.8605,2/23/20,0
,Austria,47.5162,14.5501,2/23/20,0
,Azerbaijan,40.1431,47.5769,2/23/20,0
,Bahamas,25.0343,-77.3963,2/23/20,0
,Bahrain,26.0275,50.55,2/23/20,0
,Bangladesh,23.685,90.3563,2/23/20,0
,Barbados,13.1939,-59.5432,2/23/20,0
,Belarus,53.7098,27.9534,2/23/20,0
,Belgium,50.8333,4.0,2/23/20,1
,Belize,13.1939,-59.5432,2/23/20,0
,Benin,9.3077,2.3158,2/23/20,0
,Bhutan,27.5142,90.4336,2/23/20,0
,Bolivia,-16.2902,-63.5887,2/23/20,0
,Bosnia and Herzegovina,43.9159,17.6791,2/23/20,0
,Brazil,-14.235,-51.9253,2/23/20,0
,Brunei,4.5353,114.7277,2/23/20,0
,Bulgaria,42.7339,25.4858,2/23/20,0
,Burkina Faso,12.2383,-1.5616,2/23/20,0
,Cabo Verde,16.5388,-23.0418,2/23/20,0
,Cambodia,11.55,104.9167,2/23/20,1
,Cameroon,3.8480000000000003,11.5021,2/23/20,0
,Canada,56.1304,-106.3468,2/23/20,3
,Central African Republic,6.6111,20.9394,2/23/20,0
,Chad,15.4542,18.7322,2/23/20,0
,Chile,-35.6751,-71.543,2/23/20,0
Anhui,China,31.8257,117.2264,2/23/20,637
Beijing,China,40.1824,116.4142,2/23/20,189
Chongqing,China,30.0572,107.874,2/23/20,335
Fujian,China,26.0789,117.9874,2/23/20,170
Gansu,China,37.8099,101.0583,2/23/20,78
Guangdong,China,23.3417,113.4244,2/23/20,755
Guangxi,China,23.8298,108.7881,2/23/20,106
Guizhou,China,26.8154,106.8748,2/23/20,102
Hainan,China,19.1959,109.7453,2/23/20,106
Hebei,China,39.549,116.1306,2/23/20,219
Heilongjiang,China,47.861999999999995,127.7615,2/23/20,222
Henan,China,33.882,113.61399999999999,2/23/20,868
Hong Kong,China,22.3,114.2,2/23/20,11
Hubei,China,30.9756,112.2707,2/23/20,15343
Hunan,China,27.6104,111.7088,2/23/20,714
Inner Mongolia,China,44.0935,113.9448,2/23/20,27
Jiangsu,China,32.9711,119.455,2/23/20,418
Jiangxi,China,27.614,115.7221,2/23/20,613
Jilin,China,43.6661,126.1923,2/23/20,54
Liaoning,China,41.2956,122.6085,2/23/20,73
Macau,China,22.1667,113.55,2/23/20,6
Ningxia,China,37.2692,106.1655,2/23/20,56
Qinghai,China,35.7452,95.9956,2/23/20,18
Shaanxi,China,35.1917,108.8701,2/23/20,163
Shandong,China,36.3427,118.1498,2/23/20,321
Shanghai,China,31.201999999999998,121.4491,2/23/20,249
Shanxi,China,37.5777,112.2922,2/23/20,88
Sichuan,China,30.6171,102.7103,2/23/20,261
Tianjin,China,39.3054,117.323,2/23/20,81
Tibet,China,31.6927,88.0924,2/23/20,1
Xinjiang,China,41.1129,85.2401,2/23/20,28
Yunnan,China,24.974,101.48700000000001,2/23/20,115
Zhejiang,China,29.1832,120.0934,2/23/20,760
,Colombia,4.5709,-74.2973,2/23/20,0
,Congo (Brazzaville),-4.0383,21.7587,2/23/20,0
,Congo (Kinshasa),-4.0383,21.7587,2/23/20,0
,Costa Rica,9.7489,-83.7534,2/23/20,0
,Cote d'Ivoire,7.54,-5.5471,2/23/20,0
,Croatia,45.1,15.2,2/23/20,0
,Diamond Princess,0.0,0.0,2/23/20,0
,Cuba,22.0,-80.0,2/23/20,0
,Cyprus,35.1264,33.4299,2/23/20,0
,Czechia,49.8175,15.472999999999999,2/23/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/23/20,0
Greenland,Denmark,71.7069,-42.6043,2/23/20,0
,Denmark,56.2639,9.5018,2/23/20,0
,Djibouti,11.8251,42.5903,2/23/20,0
,Dominica,15.415,-61.371,2/23/20,0
,Dominican Republic,18.7357,-70.1627,2/23/20,0
,Ecuador,-1.8312,-78.1834,2/23/20,0
,Egypt,26.0,30.0,2/23/20,0
,El Salvador,13.7942,-88.8965,2/23/20,0
,Equatorial Guinea,1.5,10.0,2/23/20,0
,Eritrea,15.1794,39.7823,2/23/20,0
,Estonia,58.5953,25.0136,2/23/20,0
,Eswatini,-26.5225,31.4659,2/23/20,0
,Ethiopia,9.145,40.4897,2/23/20,0
,Fiji,-17.7134,178.065,2/23/20,0
,Finland,64.0,26.0,2/23/20,1
French Guiana,France,3.9339,-53.1258,2/23/20,0
French Polynesia,France,-17.6797,149.4068,2/23/20,0
Guadeloupe,France,16.25,-61.5833,2/23/20,0
Martinique,France,14.6415,-61.0242,2/23/20,0
Mayotte,France,-12.8275,45.1662,2/23/20,0
New Caledonia,France,-20.9043,165.618,2/23/20,0
Reunion,France,-21.1351,55.2471,2/23/20,0
Saint Barthelemy,France,17.9,-62.8333,2/23/20,0
St Martin,France,18.0708,-63.0501,2/23/20,0
,France,46.2276,2.2137,2/23/20,4
,Gabon,-0.8037,11.6094,2/23/20,0
,Gambia,13.4432,-15.3101,2/23/20,0
,Georgia,42.3154,43.3569,2/23/20,0
,Germany,51.0,9.0,2/23/20,14
,Ghana,7.9465,-1.0232,2/23/20,0
,Grenada,12.1165,-61.678999999999995,2/23/20,0
,Greece,39.0742,21.8243,2/23/20,0
,Guatemala,15.7835,-90.2308,2/23/20,0
,Guinea,9.9456,-9.6966,2/23/20,0
,Guinea-Bissau,11.8037,-15.1804,2/23/20,0
,Guyana,5.0,-58.75,2/23/20,0
,Haiti,18.9712,-72.2852,2/23/20,0
,Holy See,41.9029,12.4534,2/23/20,0
,Honduras,15.2,-86.2419,2/23/20,0
,Hungary,47.1625,19.5033,2/23/20,0
,Iceland,64.9631,-19.0208,2/23/20,0
,India,21.0,78.0,2/23/20,3
,Indonesia,-0.7893,113.9213,2/23/20,0
,Iran,32.0,53.0,2/23/20,0
,Iraq,33.0,44.0,2/23/20,0
,Ireland,53.1424,-7.6921,2/23/20,0
,Israel,31.0,35.0,2/23/20,0
,Italy,43.0,12.0,2/23/20,2
,Jamaica,18.1096,-77.2975,2/23/20,0
,Japan,36.0,138.0,2/23/20,22
,Jordan,31.24,36.51,2/23/20,0
,Kazakhstan,48.0196,66.9237,2/23/20,0
,Kenya,-0.0236,37.9062,2/23/20,0
,South Korea,36.0,128.0,2/23/20,18
,Kuwait,29.5,47.75,2/23/20,0
,Kyrgyzstan,41.2044,74.7661,2/23/20,0
,Latvia,56.8796,24.6032,2/23/20,0
,Lebanon,33.8547,35.8623,2/23/20,0
,Liberia,6.4281,-9.4295,2/23/20,0
,Libya,26.3351,17.228331,2/23/20,0
,Liechtenstein,47.14,9.55,2/23/20,0
,Lithuania,55.1694,23.8813,2/23/20,0
,Luxembourg,49.8153,6.1296,2/23/20,0
,Madagascar,-18.7669,46.8691,2/23/20,0
,Malaysia,2.5,112.5,2/23/20,15
,Maldives,3.2028,73.2207,2/23/20,0
,Mali,17.570692,-3.996166000000001,2/23/20,0
,Malta,35.9375,14.3754,2/23/20,0
,Mauritania,21.0079,10.9408,2/23/20,0
,Mauritius,-20.2,57.5,2/23/20,0
,Mexico,23.6345,-102.5528,2/23/20,0
,Moldova,47.4116,28.3699,2/23/20,0
,Monaco,43.7333,7.4167,2/23/20,0
,Mongolia,46.8625,103.8467,2/23/20,0
,Montenegro,42.5,19.3,2/23/20,0
,Morocco,31.7917,-7.0926,2/23/20,0
,Mozambique,-18.6657,35.5296,2/23/20,0
,Namibia,-22.9576,18.4904,2/23/20,0
,Nepal,28.1667,84.25,2/23/20,1
Aruba,Netherlands,12.5186,-70.0358,2/23/20,0
Curacao,Netherlands,12.1696,-68.99,2/23/20,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/23/20,0
,Netherlands,52.1326,5.2913,2/23/20,0
,New Zealand,-40.9006,174.886,2/23/20,0
,Nicaragua,12.8654,-85.2072,2/23/20,0
,Niger,17.6078,8.0817,2/23/20,0
,Nigeria,9.082,8.6753,2/23/20,0
,North Macedonia,41.6086,21.7453,2/23/20,0
,Norway,60.472,8.4689,2/23/20,0
,Oman,21.0,57.0,2/23/20,0
,Pakistan,30.3753,69.3451,2/23/20,0
,Panama,8.538,-80.7821,2/23/20,0
,Papua New Guinea,-6.315,143.9555,2/23/20,0
,Paraguay,-23.4425,-58.4438,2/23/20,0
,Peru,-9.19,-75.0152,2/23/20,0
,Philippines,13.0,122.0,2/23/20,1
,Poland,51.9194,19.1451,2/23/20,0
,Portugal,39.3999,-8.2245,2/23/20,0
,Qatar,25.3548,51.1839,2/23/20,0
,Romania,45.9432,24.9668,2/23/20,0
,Russia,60.0,90.0,2/23/20,2
,Rwanda,-1.9403,29.8739,2/23/20,0
,Saint Kitts and Nevis,17.357822,-62.782998,2/23/20,0
,Saint Lucia,13.9094,-60.9789,2/23/20,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/23/20,0
,San Marino,43.9424,12.4578,2/23/20,0
,Saudi Arabia,24.0,45.0,2/23/20,0
,Senegal,14.4974,-14.4524,2/23/20,0
,Serbia,44.0165,21.0059,2/23/20,0
,Seychelles,-4.6796,55.492,2/23/20,0
,Singapore,1.2833,103.8333,2/23/20,51
,Slovakia,48.669,19.699,2/23/20,0
,Slovenia,46.1512,14.9955,2/23/20,0
